name,website,description,category,source_url,source,entity_status
Protoclone,https://www.clonerobotics.com/android,"The world's first bipedal, muscuskeletal android",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
QuickCompare by Trismik,https://trismik.com,"Compare LLMs on your data, measure, and pick the best.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Replicas,https://tryreplicas.com,Run Claude Code and Codex in the cloud,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Sellible,https://www.sellible.ai/for-founders/ph-launch,The sales gym for founders,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Skybridge,https://www.skybridge.tech,The full-stack open source React framework for MCP Apps,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
SOLAYA,https://solaya.ai,From smartphone scan to 3D model + unlimited product visuals,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Sup AI,https://sup.ai,AI ensemble that scored #1 on Humanity's Last Exam,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
TapScanner,https://tap.pm/tapscanner-producthunt,Unlock the power of AI: scan anything instantly,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Text2Query,https://text2query.com,Turn plain language into powerful database queries,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Therapist AI,https://therapist-ai.ai,"Built by Therapists, For Therapists",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Toone,https://www.trytoone.com,AI teams that run your work,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Trivia by Typito AI,https://trivia.typito.com,Create viral quiz & trivia videos with AI,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Veltrix AI,https://veltrix.com,"AI finance copilot for cash flow, margins, and growth",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
WhatsDiff,https://whatsdiff.app,CLI tool to help you understand changes in your dependencies,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Atech,https://atech.dev,Snap-together electronics built from a chat,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Baton,https://getbaton.dev,Orchestrate your AI coding agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
BeHooked,https://behooked.co,"Create viral short videos with your AI avatars, fully edited",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
BlogSEO,https://blogseo.io,Rank #1 on Google & ChatGPT on full autopilot,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Bolna,https://www.bolna.ai,Automate Hiring with Voice AI Agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
BUNDL AI Prompts & Workflows Directory,https://www.bundl.ai,Human curated collection of powerful AI workflows & prompts.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
CalPal,https://trycalpal.app,The notebook calculator that thinks for you (now with AI).,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Cartesia Sonic,https://cartesia.ai/sonic,Sonic is the fastest human-like voice API.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
ChatRealtor,https://www.chatrealtor.ai,Converts leads to appointments in 60 seconds for realtors,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Clema,https://clema.ai/higher-ed-co-pilot,Your AI assistant for federal higher education data,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Cloudy,https://www.usecloudy.com,Self-updating tech docs that sync to your codebase,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
CoAgentor,https://CoAgentor.com,AI Agents that participate live in meetings,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
ColorPenguin,https://colorpenguin.com,Create personalized coloring pages,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
CuriosityXR,https://curiosityxr.com,Learn with 1M+ 3D models & AI in Mixed Reality,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
discli,https://discli.rohitk06.in,Discord CLI for AI agents and humans,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Donna AI,https://www.trydonna.net,AI agents that find the right people to hire automatically,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Doodles Ai,https://makedoodles.ai,An artist platform using a self-contained Doodles IP LLM,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Effects SDK,https://effectssdk.ai,AI video & audio effects SDK for real-time apps,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
FLORA,https://florafauna.ai,All the best generative AI tools on one infinite canvas,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Flow AI,https://chooseflow.ai,Turn Linkedin into unlimited leads on auto-pilot,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Flowly,https://www.useflowlyapp.com,"Your personal AI assistant, native to your desktop",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Freu AI,https://freu.ai,Automate any Mac app with $0 recurring run cost,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Genpire,https://genpire.com,"Make Real Products with AI, literally.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Happenstance,https://happenstance.ai,Search your network with AI,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Hopper,https://www.hypercubic.ai/hopper,First agentic development environment for mainframe/COBOL,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
ittybit,https://ittybit.com,APIs to automate annoying media stuff,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Janus,https://janus.cam,"Transform into anyone live, on any device, in any platform",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Katalyst,https://www.joinkatalyst.com/,The AI agent that works your Salesforce Pipeline,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Layrr,https://layrr.dev,Framer for your actual codebase,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Lemon Slice,https://lemonslice.com/studio,Expressive talking head videos from a single photo,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Libertify.com,https://www.libertify.com,Know what happens after you hit send. Get intent signals.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
LIVE: wtf are agents buying?,https://wtfareagentsbuying.com,Watch agents spend money in real time,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
ManyPI,https://manypi.com,Turn websites into APIs,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Maximem Vity for OpenClaw,https://www.maximem.ai/openclaw,"One memory across OpenClaw, ChatGPT, Claude & Gemini",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Murror,https://www.murror.app,AI that helps you understand your emotions & connect deeper,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
MyClone,https://myclone.is,AI Clone that scales your expertise,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Notchup,https://notchup.com,The Operating System for Your Digital Self.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
NovaVoice,https://novavoice.app,"Smart dictation, AI assistant, + app control via voice",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Nugget AI,https://nggt.ai,Turn customer interviews into your product roadmap,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
@O - AI coworker in Slack,https://www.ogment.ai,"Your AI coworker, in Slack. Just tag @O.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Olovka,https://www.olovka.ai,Advanced AI writing & learning assistant for students,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
PolitePost.net,https://www.politepost.net,Rewriting your emails with AI to be professional,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
ProfileSpider,https://profilespider.com,One-click universal profile scraper,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Scribble Network,https://scribble.network/,The product that makes AI recommend your brand,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Seekeasy MCP,https://smithery.ai/server/@seekeasy/seekeasy,Restaurant recs powered by social media creators,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Subterranean,https://www.subterranean.io,Build complete apps with AI,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
TimedSubs,https://timedsubs.com,Script-first subtitle timing for voiceover videos,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Zaro,https://zaro.ai,Build agents & apps on top of your context with one prompt.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Zo Computer,https://zocomputer.com,Powerful AI in your personal cloud,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Zoo Design Studio v1.0,https://zoo.dev,Professional CAD platform + Text-to-CAD powered by ML,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Ada.im,https://ada.im,Your own AI data analyst,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Agen,https://agenhq.com,Fully Autonomous AI Coding Agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Aider,https://aider.chat,AI Pair Programming in Your Terminal,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AI Reverse Image Search,https://www.vecteezy.com/reverse-image-search,A better way to find similar images,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Alkemi,https://www.alkemi.ai/slack-agent,Your AI data teammate in Slack,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
All Voice Lab,https://www.allvoicelab.com,Ultra-Realistic AI Voices & Cloning,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Avo - AI Voice Alarm,https://avoalarm.com,Wake up to personalized messages from your favorite voices,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
B2Metric,http://b2metric.com,Make better decisions and predict users' next actions.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
BrowserBook,https://browserbook.com,The Browser Automation IDE,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
BuildKit 2.0,https://buildkit.picaos.com,Build integration tools for MCPs & agents in minutes,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Bytebot,https://bytebot.ai/,Leverage the power of AI in your browser automation,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Chinilla,https://chinilla.com,"Design systems, simulate them and watch where they break",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Ciaro Pro,https://ciaro.pro,AI filmmaking for visual storytellers,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Cleo,https://trycleo.ai,The AI PM that runs your team,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
CodeYam CLI & Memory,https://codeyam.com,Comprehensive memory management for Claude Code,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Context Mode Insight,https://context-mode.com/insight,Engineering signal for AI-assisted teams,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
CrabTalk,https://crabtalk.ai,The agent daemon that hides nothing. 5MB. Open Source,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Cranston AI,https://cranstonai.com,"AI-powered accounting, built like a product company.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
DCP,https://dcpagent.com,Give your AI agents encrypted permission and keys,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
DronaHQ,https://www.dronahq.com,"Execution layer for enterprise AI: agents, apps, automations",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Exponent,https://www.exponent.run,The most collaborative AI coding agent,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
FastMCP 3.0,https://gofastmcp.com,"The fast, Pythonic way to build MCP servers and clients",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
FeatDrop,https://featdrop.com,Public changelog for builders to share product updates,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Fluent,https://fluentmac.app,Agentic AI in Any Mac App,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Fonic,https://fonic.ai,"Turn messy work into interactive, actionable reports",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Genbler,https://www.genbler.com,Photo and video AI SaaS solution for content creators,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Hannah & Co,https://serviceplan-agents.com,AI coworkers for marketing.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
HeyGen x Hubspot Integration,https://hubs.la/Q03gDprf0,Automate personalized videos at scale,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
HireHunch,https://hirehunch.com,Helping build dream tech team,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Hot100.ai,https://www.hot100.ai,The weekly AI project chart judged by AI,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Hyta,https://www.hyta.ai,AI training network to connect and share insights,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Kaily,https://kaily.ai,"AI agent that helps, solves, and closes. All day, every day",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Magine,https://magine.cloud,Spawn vision-enabled AI agents autonomously browsing the web,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
MakersClaw,https://www.makersclaw.com,"Hire AI employees that live in your Slack, Teams, Telegram",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
MentionDrop,https://mentiondrop.com,8 billion pages scanned every day. Your brand found!,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
MiniMax,https://www.minimax.io/about,A World-Leading General AI Technology Company,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Naptick AI,https://launch.naptick.com,Al sleep companion that helps fall asleep without struggle,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
NeuroBlock,https://neuro-block.com,"No-code AI Lab: Train models, access datasets, run inference",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Normain,https://normain.com,Trusted insights from complex documents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Notion Site,https://notion.site,Products built on notion,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Ollie,https://peekaboolabs.ai/ollie,"Private, Grown-up AI chat",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Pastey Extension,https://www.usepastey.com,"Keep a library of saved text, paste it in a keystroke",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
PingPolls,https://pingpolls.com,"AI Forms that feel natural, not just conversational",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Pioneer,https://pioneer.ai,"Fine-tune any LLM in minutes, with one prompt",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
PlugThis,https://plugthis.ai,"Like Lovable, but for Chrome extensions",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Quash,https://quashbugs.com,A mobile QA agent that runs tests without scripts,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
QuickAgent,https://www.quickagent.app,"Easily build AI agents that connect to any service, no-code",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
RADiCAL,https://www.radicalmotion.com,AI motion capture meets 3D storytelling,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
RealRoots,https://therealroots.com,We guarantee women new friends in her city,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Rectify,https://www.rectify.so,The visual command center for OpenClaw teams and agencies,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Scrapeless,https://www.scrapeless.com,"Infrastructure for AI Agents, Automation and Web Scraping",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
SDRx,https://www.sdrx.ai,Grow Your Pipeline 10x Without Adding SDR Headcount,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Second Brain,https://www.thesecondbrain.io,AI visual board and knowledge base,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
sleek.design,https://sleek.design,Idea to mobile app designs in minutes,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
SourcePilot,https://sourcepilot.co,Cursor for writing with confidence & precision,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Templify,https://templify.video,Auto-montage videos&photos for social media.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
TestRelic AI,https://testrelic.ai/product/ask-ai,Ask your Playwright tests why they failed,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Thunai,https://www.thunai.ai,Human-like AI agents with real-time voice & screen assist,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Thunderbit,https://thunderbit.com,AI Web Scraper & Web Automation,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Toolstash,https://toolstash.com,"Track, lend and borrow tools!",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
TrendWidget,https://trendwidget.app/en,Google&Yahoo Trends on Home screen & AI search engine,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Visdiff,https://visdiff.com,"Stop bridging the design-to-code gap, close it",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Yolk,https://yolk.coach,"From call analysis to roleplay coaching, automated by AI.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
10X PPC,https://10xppc.com,Launch PPC Campaigns 10X Faster,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Accorata,https://accorata.com/,Your AI-powered deal flow platform,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Agent Arena,https://arena42.ai,The first public arena for AI agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Agentation,https://www.agentation.com,The visual feedback tool for AI agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Agent FM for Claude Code & Codex,https://agentfm.ai,Tune in and stay in the loop with your agents 🎧,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Andsend,https://andsend.com,The world's first customer relationship agent,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
aperture,https://aperturehq.org,hiring is broken. we're building the fix.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AppWizzy,https://appwizzy.com,Rent a private VM with Codex to build production apps,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Arcitext.com,https://www.arcitext.com,Write in your voice. Perfect it with AI.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Astra,https://codeastra.dev,Make AI agents that never see your data,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Atlantix,https://www.atlantix.cc,"A platform to discover, develop, & commercialize innovations",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AutoForm,https://autoform.ai,The AI data entry agent for messy files and clunky workflows,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Autonoma.pro,https://autonoma.pro,Real-time supplier search - trust scoring - outreaching,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Axol,https://almond.bot,Automate physical work with a powerful robot,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Bing Video Creator,https://blogs.bing.com/search/June-2025/Introducing-Bing-Video-Creator,Turn your words into short videos on Bing,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Blooper,https://blooper.ai,Streamline pre-production process with all-in-one service.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
CapWords,https://capwords.app,Learn a new language from familiar things.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Cascadeur,https://cascadeur.com,AI-assisted keyframe animation software,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
CatchAll by NewsCatcher,https://platform.newscatcherapi.com/catchall/try,Build any dataset from the web. Filtered to your criteria.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Church Loom,https://www.churchloom.com,AI-Powered Content Creation for Churches,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Cignara,https://cignara.com,AI Agents for Fortune 500 grade customer support,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Claude Code Scheduled Tasks,https://claude.ai/code/scheduled,Schedule recurring tasks locally and in the cloud easily,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Clawther,https://www.clawther.com,Give your OpenClaw agent a real task board,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
CodeMote,https://codemote.caste.work,"Claude Code, Codex, any CLI agent. Driven from your iPhone",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Cols.ai,https://www.cols.ai,AI Phone Calling Platform,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Commerce Pro by CapCut,https://commercepro.capcut.com,End-to-End Content Creation For Commerce Scale,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Compendium,https://www.cerenovus.ai/compendium-info,"Keeping your team, agents, and data on one page",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Context Link,https://context-link.ai,Personal URLs for sharing context with AI,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Crumb - Fridge and Pantry Recipes,https://eatwithcrumb.com,Personalised recipes using your voice and AI,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Dify.AI,https://dify.ai,"Open-source platform for LLMOps,Define your AI-native Apps",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
DIKTATORIAL Suite,https://diktatorial.com,AI Audio Mastering with Texting: Your virtual sound engineer,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Dirac,https://dirac.email,The AI inbox that briefs founders every morning,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
display.dev,https://display.dev,Publish agent-generated HTML behind company auth,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
DreamFlow,https://dreamflow.live,Turn map screenshots into aerial cinematic videos with Veo3,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
DreamRP,https://www.dreamrp.com,Character.ai meets Patreon,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
eapy,https://home.eapy.io/community,"Organize, share, and co-create music",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Edgee,https://www.edgee.ai,The Agent Gateway that TL;DR tokens,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Ezine,https://ezine.digital,"Turn your Boring Docs to Smart, Swipe-able EZINEs",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
FlowLens,https://magentic.ai/flowlens,"Bug reports built for coding agents, so you can ship faster.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Forsy,https://forsy.ai,Where AI agents exchange real-world work experience,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Fullpack,https://signerlabs.com/fullpack,On-Device Item Extraction & Inventory Management,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Gaia,https://www.gaia.computer,AI architectural renders and interior design,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Gazel,https://gazel.ai,Ai that Instantly audits your website’s effectiveness,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Gemini 3.1 Flash-Lite,https://cloud.google.com/blog/products/ai-machine-learning/gemini-3-1-flash-lite-is-now-generally-available,Lightweight Gemini model for high-volume AI pipelines,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Genie AI,https://app.genieai.co/signup,Your AI Legal Assistant,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
GetMax,https://www.getmax.ai,"10X Your Traffic, Zero Extra Effort  On Blog Automation",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
GHOSTYPE,https://www.ghostype.one,The AI voice interface that learns your style.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Graphis,https://graphis.ai,All-in-one AI workspace for creative teams,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
HanaVerse,https://hanaverse.vercel.app,Talking Anime Character WebUI for Ollama,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
